date_time,holiday,temp,clouds_all,weather_main,traffic_volume,year,month,weekday,hour,day_part
2015-12-24 08:00:00,None,269.08,90,Clouds,2639,2015,12,3,8,morning
2015-12-24 13:00:00,None,269.26,90,Clouds,4236,2015,12,3,13,afternoon
2015-12-24 21:00:00,None,268.48,90,Clouds,2741,2015,12,3,21,night
2015-12-24 23:00:00,None,268.65,90,Clouds,1606,2015,12,3,23,night
2015-12-25 02:00:00,None,269.5,90,Clouds,311,2015,12,4,2,dawn
2015-12-25 03:00:00,None,269.71,90,Clouds,208,2015,12,4,3,dawn
2015-12-25 17:00:00,None,271.15,90,Clouds,2788,2015,12,4,17,afternoon
2015-12-25 22:00:00,None,271.26,90,Mist,1856,2015,12,4,22,night
2015-12-26 03:00:00,None,270.74,90,Snow,285,2015,12,5,3,dawn
2015-12-26 04:00:00,None,270.66,90,Snow,270,2015,12,5,4,dawn
2015-12-26 05:00:00,None,270.71,90,Mist,462,2015,12,5,5,dawn
2015-12-26 06:00:00,None,270.69,90,Mist,843,2015,12,5,6,morning
2015-12-26 15:00:00,None,272.77,90,Snow,3759,2015,12,5,15,afternoon
2015-12-27 07:00:00,None,264.17,1,Clear,835,2015,12,6,7,morning
2015-12-27 16:00:00,None,264.94,1,Clear,4661,2015,12,6,16,afternoon
2015-12-28 05:00:00,None,261.58,1,Clear,2222,2015,12,0,5,dawn
2015-12-28 13:00:00,None,266.95,1,Clear,4928,2015,12,0,13,afternoon
2015-12-28 18:00:00,None,267.72,90,Snow,2988,2015,12,0,18,afternoon
2015-12-28 21:00:00,None,267.25,90,Snow,2149,2015,12,0,21,night
2015-12-28 22:00:00,None,267.14,90,Mist,2165,2015,12,0,22,night
2015-12-29 01:00:00,None,266.73,90,Snow,363,2015,12,1,1,dawn
2015-12-29 14:00:00,None,269.17,90,Snow,4301,2015,12,1,14,afternoon
2015-12-30 01:00:00,None,267.19,90,Mist,421,2015,12,2,1,dawn
2015-12-30 06:00:00,None,267.16,90,Mist,4625,2015,12,2,6,morning
2015-12-30 20:00:00,None,266.98,90,Snow,2564,2015,12,2,20,night
2015-12-31 15:00:00,None,264.83,90,Haze,5747,2015,12,3,15,afternoon
2015-12-31 19:00:00,None,265.32,90,Snow,3576,2015,12,3,19,night
2015-12-31 21:00:00,None,265.51,75,Snow,2768,2015,12,3,21,night
2016-01-01 20:00:00,None,267.65,1,Clear,2134,2016,1,4,20,night
2016-01-02 21:00:00,None,269.35,5,Clear,2649,2016,1,5,21,night
2016-01-03 09:00:00,None,270.12,75,Clouds,2484,2016,1,6,9,morning
2016-01-04 07:00:00,None,259.25,90,Mist,6234,2016,1,0,7,morning
2016-01-05 10:00:00,None,269.51,75,Clouds,4166,2016,1,1,10,morning
2016-01-06 12:00:00,None,272.56,90,Clouds,4699,2016,1,2,12,morning
2016-01-06 15:00:00,None,273.41,90,Clouds,5623,2016,1,2,15,afternoon
2016-01-07 00:00:00,None,272.54,75,Snow,558,2016,1,3,0,night
2016-01-07 04:00:00,None,272.49,90,Snow,1081,2016,1,3,4,dawn
2016-01-07 11:00:00,None,273.35,90,Snow,4517,2016,1,3,11,morning
2016-01-08 04:00:00,None,273.02,90,Mist,815,2016,1,4,4,dawn
2016-01-08 05:00:00,None,273.08,90,Mist,2547,2016,1,4,5,dawn
2016-01-08 07:00:00,None,272.91,90,Mist,5960,2016,1,4,7,morning
2016-01-08 07:00:00,None,272.91,90,Snow,5960,2016,1,4,7,morning
2016-01-08 10:00:00,None,273.71,90,Mist,4428,2016,1,4,10,morning
2016-01-09 16:00:00,None,257.36,75,Clouds,4237,2016,1,5,16,afternoon
2016-01-10 15:00:00,None,254.82,1,Clear,3601,2016,1,6,15,afternoon
2016-01-11 00:00:00,None,248.08,1,Clear,483,2016,1,0,0,night
2016-01-11 03:00:00,None,248.51,1,Mist,284,2016,1,0,3,dawn
2016-01-11 13:00:00,None,256.35,1,Snow,4477,2016,1,0,13,afternoon
2016-01-11 15:00:00,None,257.75,90,Haze,5540,2016,1,0,15,afternoon
2016-01-12 13:00:00,None,255.48,1,Clear,4636,2016,1,1,13,afternoon
2016-01-12 15:00:00,None,256.86,1,Clear,5638,2016,1,1,15,afternoon
2016-01-12 17:00:00,None,256.44,5,Clear,6062,2016,1,1,17,afternoon
2016-01-13 14:00:00,None,265.65,75,Clouds,5167,2016,1,2,14,afternoon
2016-01-13 22:00:00,None,263.22,75,Haze,1587,2016,1,2,22,night
2016-01-14 01:00:00,None,264.22,40,Mist,351,2016,1,3,1,dawn
2016-01-14 08:00:00,None,265.65,40,Mist,5714,2016,1,3,8,morning
2016-01-14 10:00:00,None,266.08,90,Haze,4297,2016,1,3,10,morning
2016-01-14 16:00:00,None,269.58,90,Haze,6713,2016,1,3,16,afternoon
2016-01-14 18:00:00,None,269.15,90,Mist,4437,2016,1,3,18,afternoon
2016-01-14 22:00:00,None,268.94,75,Mist,1871,2016,1,3,22,night
2016-01-15 16:00:00,None,266.79,1,Clear,6483,2016,1,4,16,afternoon
2016-01-16 12:00:00,None,255.51,90,Haze,4601,2016,1,5,12,morning
2016-01-17 03:00:00,None,248.41,1,Clear,343,2016,1,6,3,dawn
2016-01-17 04:00:00,None,248.28,90,Haze,466,2016,1,6,4,dawn
2016-01-17 08:00:00,None,247.15,1,Clear,1988,2016,1,6,8,morning
2016-01-18 06:00:00,None,248.28,90,Clouds,4199,2016,1,0,6,morning
2016-01-19 02:00:00,None,250.69,1,Clear,520,2016,1,1,2,dawn
2016-01-20 17:00:00,None,266.76,90,Mist,6494,2016,1,2,17,afternoon
2016-01-21 04:00:00,None,267.57,90,Mist,874,2016,1,3,4,dawn
2016-01-21 07:00:00,None,267.58,90,Mist,6227,2016,1,3,7,morning
2016-01-21 11:00:00,None,267.8,90,Haze,4545,2016,1,3,11,morning
2016-01-21 12:00:00,None,267.79,90,Snow,4906,2016,1,3,12,morning
2016-01-22 08:00:00,None,265.55,90,Haze,5460,2016,1,4,8,morning
2016-01-22 12:00:00,None,266.65,90,Haze,5346,2016,1,4,12,morning
2016-01-22 14:00:00,None,267.55,40,Snow,5529,2016,1,4,14,afternoon
2016-01-23 20:00:00,None,266.93,90,Haze,2789,2016,1,5,20,night
2016-01-23 22:00:00,None,267.41,90,Mist,3965,2016,1,5,22,night
2016-01-24 08:00:00,None,269.88,90,Snow,1895,2016,1,6,8,morning
2016-01-24 13:00:00,None,271.55,90,Snow,4166,2016,1,6,13,afternoon
2016-01-24 15:00:00,None,272.08,90,Haze,3865,2016,1,6,15,afternoon
2016-01-24 19:00:00,None,272.01,90,Haze,2702,2016,1,6,19,night
2016-01-24 19:00:00,None,272.01,90,Mist,2702,2016,1,6,19,night
2016-01-25 09:00:00,None,270.72,90,Mist,4801,2016,1,0,9,morning
2016-01-25 23:00:00,None,270.72,90,Snow,1598,2016,1,0,23,night
2016-01-26 03:00:00,None,269.22,90,Snow,326,2016,1,1,3,dawn
2016-01-27 04:00:00,None,261.85,1,Mist,844,2016,1,2,4,dawn
2016-01-28 05:00:00,None,275.42,90,Snow,2729,2016,1,3,5,dawn
2016-01-28 06:00:00,None,275.29,90,Clouds,5713,2016,1,3,6,morning
2016-01-28 12:00:00,None,272.01,90,Clouds,5033,2016,1,3,12,morning
2015-09-23 18:00:00,None,292.82,90,Rain,4634,2015,9,2,18,afternoon
2015-09-23 22:00:00,None,291.69,75,Rain,1561,2015,9,2,22,night
2015-09-24 00:00:00,None,291.49,75,Rain,522,2015,9,3,0,night
2015-09-24 06:00:00,None,291.14,90,Drizzle,5377,2015,9,3,6,morning
2015-09-24 07:00:00,None,290.86,90,Rain,6024,2015,9,3,7,morning
2015-09-24 08:00:00,None,290.75,90,Mist,5940,2015,9,3,8,morning
2015-09-24 11:00:00,None,291.42,40,Mist,4788,2015,9,3,11,morning
2015-09-24 11:00:00,None,291.42,40,Drizzle,4788,2015,9,3,11,morning
2015-09-24 12:00:00,None,291.65,40,Rain,5040,2015,9,3,12,morning
2015-09-24 15:00:00,None,292.93,40,Drizzle,5971,2015,9,3,15,afternoon
2015-09-24 19:00:00,None,291.74,90,Rain,3627,2015,9,3,19,night
2015-09-25 05:00:00,None,290.0,90,Mist,2759,2015,9,4,5,dawn
2015-09-25 08:00:00,None,289.47,90,Mist,5805,2015,9,4,8,morning
2015-09-26 00:00:00,None,287.76,1,Mist,1371,2015,9,5,0,night
2015-09-26 16:00:00,None,298.66,1,Clear,4281,2015,9,5,16,afternoon
2015-09-26 17:00:00,None,298.37,1,Clear,4384,2015,9,5,17,afternoon
2015-09-27 05:00:00,None,288.66,1,Clear,534,2015,9,6,5,dawn
2015-09-27 23:00:00,None,294.12,1,Clear,999,2015,9,6,23,night
2015-09-28 03:00:00,None,293.2,40,Clouds,315,2015,9,0,3,dawn
2015-09-28 07:00:00,None,291.57,40,Clouds,6558,2015,9,0,7,morning
2015-09-28 15:00:00,None,295.71,75,Clouds,5570,2015,9,0,15,afternoon
2015-09-28 21:00:00,None,289.53,75,Clouds,2151,2015,9,0,21,night
2015-09-29 01:00:00,None,288.26,90,Clouds,353,2015,9,1,1,dawn
2015-09-29 15:00:00,None,289.75,1,Clear,5712,2015,9,1,15,afternoon
2015-09-29 18:00:00,None,288.04,1,Clear,4708,2015,9,1,18,afternoon
2015-09-30 07:00:00,None,276.57,1,Clear,6155,2015,9,2,7,morning
2015-09-30 20:00:00,None,283.41,1,Clear,2997,2015,9,2,20,night
2015-10-02 00:00:00,None,281.71,1,Clear,689,2015,10,4,0,night
2015-10-02 07:00:00,None,276.37,1,Clear,6365,2015,10,4,7,morning
2015-10-03 03:00:00,None,279.78,1,Clear,374,2015,10,5,3,dawn
2015-10-03 20:00:00,None,283.47,1,Clear,3197,2015,10,5,20,night
2015-10-03 21:00:00,None,282.38,1,Clear,3049,2015,10,5,21,night
2015-10-04 01:00:00,None,280.43,1,Clear,719,2015,10,6,1,dawn
2015-10-04 02:00:00,None,280.32,1,Clear,627,2015,10,6,2,dawn
2015-10-04 03:00:00,None,279.69,1,Clear,350,2015,10,6,3,dawn
2015-10-04 17:00:00,None,286.74,1,Clear,4137,2015,10,6,17,afternoon
2015-10-05 17:00:00,None,289.28,90,Clouds,5880,2015,10,0,17,afternoon
2015-10-05 19:00:00,None,287.43,1,Haze,3380,2015,10,0,19,night
2015-10-05 21:00:00,None,284.04,1,Clear,2195,2015,10,0,21,night
2015-10-06 07:00:00,None,285.36,90,Clouds,6336,2015,10,1,7,morning
2015-10-07 06:00:00,None,277.19,1,Fog,6039,2015,10,2,6,morning
2015-10-07 15:00:00,None,289.87,1,Clear,5643,2015,10,2,15,afternoon
2015-10-08 00:00:00,None,286.33,75,Rain,516,2015,10,3,0,night
2015-10-08 05:00:00,None,285.37,90,Thunderstorm,2876,2015,10,3,5,dawn
2015-10-08 06:00:00,None,285.45,1,Rain,5884,2015,10,3,6,morning
2015-10-08 07:00:00,None,285.58,1,Mist,6251,2015,10,3,7,morning
2015-10-08 13:00:00,None,289.22,90,Clouds,5029,2015,10,3,13,afternoon
2015-10-08 18:00:00,None,285.24,90,Mist,4539,2015,10,3,18,afternoon
2015-10-08 20:00:00,None,284.89,90,Mist,3132,2015,10,3,20,night
2015-10-09 22:00:00,None,279.3,1,Mist,2061,2015,10,4,22,night
2015-10-10 09:00:00,None,283.85,1,Clear,2423,2015,10,5,9,morning
2015-10-10 18:00:00,None,294.66,1,Clear,2826,2015,10,5,18,afternoon
2015-10-10 19:00:00,None,293.0,1,Clear,2579,2015,10,5,19,night
2015-10-11 05:00:00,None,287.47,1,Clear,327,2015,10,6,5,dawn
2015-10-11 07:00:00,None,286.53,1,Clear,725,2015,10,6,7,morning
2015-10-12 03:00:00,None,289.34,1,Clear,282,2015,10,0,3,dawn
2015-10-12 07:00:00,None,286.9,20,Clouds,6241,2015,10,0,7,morning
2015-10-12 08:00:00,None,287.33,90,Clouds,5368,2015,10,0,8,morning
2015-10-12 22:00:00,None,281.7,90,Clouds,1364,2015,10,0,22,night
2015-10-12 23:00:00,None,281.43,90,Clouds,864,2015,10,0,23,night
2015-10-13 07:00:00,None,279.65,90,Clouds,6465,2015,10,1,7,morning
2015-10-13 08:00:00,None,279.73,75,Clouds,5772,2015,10,1,8,morning
2015-10-13 09:00:00,None,279.82,90,Rain,5132,2015,10,1,9,morning
2015-10-13 10:00:00,None,280.12,75,Clouds,4429,2015,10,1,10,morning
2015-10-13 15:00:00,None,287.87,1,Clear,5759,2015,10,1,15,afternoon
2016-01-28 21:00:00,None,265.95,5,Clear,2900,2016,1,3,21,night
2016-01-29 01:00:00,None,263.61,1,Clear,416,2016,1,4,1,dawn
2016-01-30 15:00:00,None,277.41,90,Drizzle,5051,2016,1,5,15,afternoon
2016-01-31 04:00:00,None,273.8,1,Clear,401,2016,1,6,4,dawn
2016-01-31 07:00:00,None,271.7,1,Mist,1198,2016,1,6,7,morning
2016-02-01 01:00:00,None,270.51,1,Mist,312,2016,2,0,1,dawn
2016-02-01 07:00:00,None,267.48,75,Mist,6323,2016,2,0,7,morning
2016-02-01 09:00:00,None,268.28,75,Fog,5128,2016,2,0,9,morning
2016-02-01 11:00:00,None,270.94,75,Fog,4584,2016,2,0,11,morning
2016-02-01 19:00:00,None,272.02,90,Haze,3096,2016,2,0,19,night
2016-02-02 03:00:00,None,271.08,40,Mist,355,2016,2,1,3,dawn
2016-02-02 05:00:00,None,270.65,90,Clouds,2827,2016,2,1,5,dawn
2016-02-02 08:00:00,None,270.61,90,Clouds,5526,2016,2,1,8,morning
2016-02-02 19:00:00,None,270.8,90,Snow,1242,2016,2,1,19,night
2016-02-02 21:00:00,None,270.15,90,Fog,918,2016,2,1,21,night
2016-02-02 22:00:00,None,269.87,90,Snow,707,2016,2,1,22,night
2015-10-14 01:00:00,None,278.08,1,Clear,349,2015,10,2,1,dawn
2015-10-14 02:00:00,None,276.44,1,Clear,300,2015,10,2,2,dawn
2015-10-14 22:00:00,None,284.86,1,Clear,1682,2015,10,2,22,night
2015-10-15 12:00:00,None,286.67,1,Clear,5084,2015,10,3,12,morning
2015-10-17 03:00:00,None,273.03,1,Clear,360,2015,10,5,3,dawn
2015-10-19 10:00:00,None,289.51,1,Clear,4131,2015,10,0,10,morning
2015-10-20 10:00:00,None,286.38,1,Clear,4558,2015,10,1,10,morning
2015-10-20 15:00:00,None,292.07,1,Clear,5891,2015,10,1,15,afternoon
2015-10-21 04:00:00,None,285.02,1,Clear,913,2015,10,2,4,dawn
2015-10-21 18:00:00,None,285.64,1,Clear,4724,2015,10,2,18,afternoon
2015-10-21 20:00:00,None,282.3,1,Clear,3054,2015,10,2,20,night
2015-10-23 09:00:00,None,282.36,90,Rain,4961,2015,10,4,9,morning
2015-10-27 10:00:00,None,282.58,1,Clear,4549,2015,10,1,10,morning
2015-10-27 15:00:00,None,285.81,90,Clouds,5746,2015,10,1,15,afternoon
2015-10-27 21:00:00,None,283.44,90,Mist,3469,2015,10,1,21,night
2015-10-27 23:00:00,None,282.15,90,Rain,1042,2015,10,1,23,night
2015-10-28 01:00:00,None,281.43,90,Rain,339,2015,10,2,1,dawn
2015-10-28 06:00:00,None,281.15,90,Drizzle,5687,2015,10,2,6,morning
2015-10-28 10:00:00,None,280.77,90,Drizzle,4642,2015,10,2,10,morning
2015-10-28 13:00:00,None,276.58,90,Rain,4958,2015,10,2,13,afternoon
2015-10-28 15:00:00,None,275.86,90,Snow,5691,2015,10,2,15,afternoon
2015-10-28 23:00:00,None,274.48,90,Mist,935,2015,10,2,23,night
2015-10-29 10:00:00,None,279.68,90,Drizzle,4518,2015,10,3,10,morning
2015-10-29 15:00:00,None,281.22,90,Mist,6000,2015,10,3,15,afternoon
2015-10-30 04:00:00,None,279.22,90,Mist,869,2015,10,4,4,dawn
2015-10-30 23:00:00,None,281.69,90,Drizzle,2144,2015,10,4,23,night
2015-10-31 09:00:00,None,280.37,90,Rain,3356,2015,10,5,9,morning
2015-10-31 09:00:00,None,280.37,90,Mist,3356,2015,10,5,9,morning
2015-11-01 03:00:00,None,281.15,90,Clouds,314,2015,11,6,3,dawn
2015-11-01 17:00:00,None,285.22,1,Clear,4628,2015,11,6,17,afternoon
2015-11-02 21:00:00,None,282.51,1,Clear,2108,2015,11,0,21,night
2015-11-03 01:00:00,None,279.87,1,Mist,302,2015,11,1,1,dawn
2015-11-04 08:00:00,None,286.23,75,Mist,6098,2015,11,2,8,morning
2015-11-04 12:00:00,None,288.44,90,Mist,5028,2015,11,2,12,morning
2015-11-04 14:00:00,None,288.44,90,Haze,5226,2015,11,2,14,afternoon
2015-11-04 16:00:00,None,288.48,90,Haze,6670,2015,11,2,16,afternoon
2015-11-04 23:00:00,None,289.51,90,Clouds,1012,2015,11,2,23,night
2015-11-05 05:00:00,None,288.88,1,Haze,2940,2015,11,3,5,dawn
2015-11-05 14:00:00,None,290.8,90,Rain,5370,2015,11,3,14,afternoon
2015-11-06 15:00:00,None,280.37,90,Drizzle,5872,2015,11,4,15,afternoon
2015-11-06 19:00:00,None,278.73,1,Clear,3515,2015,11,4,19,night
2015-11-06 21:00:00,None,277.02,75,Clouds,2884,2015,11,4,21,night
2015-11-07 08:00:00,None,273.22,5,Clear,3047,2015,11,5,8,morning
2015-11-07 18:00:00,None,279.42,1,Clear,4209,2015,11,5,18,afternoon
2015-11-07 20:00:00,None,277.42,1,Clear,2794,2015,11,5,20,night
2015-11-08 13:00:00,None,288.28,1,Clear,3966,2015,11,6,13,afternoon
2015-11-11 00:00:00,holiday,283.35,75,Clouds,559,2015,11,2,0,night
2015-11-11 16:00:00,None,284.08,90,Thunderstorm,5310,2015,11,2,16,afternoon
2015-11-11 18:00:00,None,281.72,90,Mist,3533,2015,11,2,18,afternoon
2015-11-11 18:00:00,None,281.72,90,Rain,3533,2015,11,2,18,afternoon
2015-11-11 23:00:00,None,280.72,90,Mist,956,2015,11,2,23,night
2015-11-12 02:00:00,None,280.15,90,Rain,253,2015,11,3,2,dawn
2015-11-12 04:00:00,None,280.01,90,Drizzle,872,2015,11,3,4,dawn
2015-11-12 10:00:00,None,277.15,90,Clouds,4688,2015,11,3,10,morning
2015-11-13 00:00:00,None,276.42,90,Clouds,485,2015,11,4,0,night
2015-11-13 04:00:00,None,274.87,1,Clear,877,2015,11,4,4,dawn
2015-11-15 09:00:00,None,281.08,1,Clear,2969,2015,11,6,9,morning
2015-11-15 11:00:00,None,283.69,1,Clear,4334,2015,11,6,11,morning
2015-11-16 09:00:00,None,283.36,90,Rain,4636,2015,11,0,9,morning
2015-11-16 23:00:00,None,282.48,90,Mist,888,2015,11,0,23,night
2015-11-17 04:00:00,None,282.69,90,Mist,859,2015,11,1,4,dawn
2015-11-17 08:00:00,None,283.01,90,Mist,5356,2015,11,1,8,morning
2015-11-17 09:00:00,None,283.29,90,Drizzle,5236,2015,11,1,9,morning
2015-11-17 14:00:00,None,284.01,90,Drizzle,4947,2015,11,1,14,afternoon
2015-09-23 08:00:00,None,289.87,40,Mist,6080,2015,9,2,8,morning
2015-09-23 10:00:00,None,292.39,90,Clouds,4593,2015,9,2,10,morning
2015-09-23 11:00:00,None,295.92,75,Clouds,4819,2015,9,2,11,morning
2015-09-23 14:00:00,None,295.88,75,Thunderstorm,5153,2015,9,2,14,afternoon
2015-09-23 20:00:00,None,291.92,90,Rain,2853,2015,9,2,20,night
2015-09-23 21:00:00,None,291.69,90,Rain,2422,2015,9,2,21,night
2015-09-23 23:00:00,None,291.68,90,Rain,984,2015,9,2,23,night
2015-09-24 00:00:00,None,291.49,75,Drizzle,522,2015,9,3,0,night
2015-09-24 01:00:00,None,291.54,90,Drizzle,384,2015,9,3,1,dawn
2015-09-24 04:00:00,None,291.49,90,Mist,879,2015,9,3,4,dawn
2015-09-24 04:00:00,None,291.49,90,Drizzle,879,2015,9,3,4,dawn
2015-09-24 08:00:00,None,290.75,90,Drizzle,5940,2015,9,3,8,morning
2015-09-24 09:00:00,None,290.83,90,Mist,5217,2015,9,3,9,morning
2015-09-25 01:00:00,None,290.55,90,Mist,392,2015,9,4,1,dawn
2015-09-25 10:00:00,None,291.28,90,Mist,4596,2015,9,4,10,morning
2015-09-25 16:00:00,None,298.21,1,Clear,6448,2015,9,4,16,afternoon
2015-09-26 02:00:00,None,286.59,1,Mist,656,2015,9,5,2,dawn
2015-09-26 21:00:00,None,291.96,1,Clear,2944,2015,9,5,21,night
2015-09-28 04:00:00,None,292.79,40,Clouds,888,2015,9,0,4,dawn
2015-09-28 12:00:00,None,294.11,40,Thunderstorm,4660,2015,9,0,12,morning
2015-09-28 17:00:00,None,293.78,40,Clouds,6011,2015,9,0,17,afternoon
2015-09-28 23:00:00,None,288.77,40,Clouds,960,2015,9,0,23,night
2015-09-29 07:00:00,None,281.22,1,Clear,6572,2015,9,1,7,morning
2015-09-30 03:00:00,None,277.34,1,Clear,348,2015,9,2,3,dawn
2015-10-01 07:00:00,None,277.75,1,Clear,6258,2015,10,3,7,morning
2015-10-01 18:00:00,None,288.59,1,Clear,4639,2015,10,3,18,afternoon
2015-10-02 02:00:00,None,279.87,1,Clear,381,2015,10,4,2,dawn
2015-10-02 04:00:00,None,278.48,1,Clear,870,2015,10,4,4,dawn
2015-10-02 15:00:00,None,289.44,1,Clear,6183,2015,10,4,15,afternoon
2015-10-03 13:00:00,None,287.22,1,Clear,4950,2015,10,5,13,afternoon
2015-10-03 14:00:00,None,287.95,1,Clear,4779,2015,10,5,14,afternoon
2015-10-03 15:00:00,None,288.66,1,Clear,4652,2015,10,5,15,afternoon
2015-10-03 19:00:00,None,284.14,1,Clear,3973,2015,10,5,19,night
2015-10-03 23:00:00,None,281.6,1,Clear,2020,2015,10,5,23,night
2015-10-04 00:00:00,None,281.09,1,Clear,1401,2015,10,6,0,night
2015-10-04 12:00:00,None,284.55,75,Clouds,5472,2015,10,6,12,morning
2015-10-04 23:00:00,None,282.37,40,Clouds,915,2015,10,6,23,night
2015-10-05 03:00:00,None,281.47,75,Clouds,316,2015,10,0,3,dawn
2015-10-05 04:00:00,None,281.27,75,Clouds,870,2015,10,0,4,dawn
2015-10-06 06:00:00,None,285.3,90,Clouds,5870,2015,10,1,6,morning
2015-10-06 11:00:00,None,289.28,90,Clouds,4599,2015,10,1,11,morning
2015-10-06 12:00:00,None,291.09,75,Clouds,4817,2015,10,1,12,morning
2015-10-06 18:00:00,None,292.3,1,Clear,4645,2015,10,1,18,afternoon
2015-10-06 22:00:00,None,286.25,1,Clear,1560,2015,10,1,22,night
2015-10-07 03:00:00,None,279.1,1,Mist,347,2015,10,2,3,dawn
2015-10-07 07:00:00,None,276.11,1,Fog,6054,2015,10,2,7,morning
2015-10-07 09:00:00,None,281.15,1,Clear,4396,2015,10,2,9,morning
2015-10-07 22:00:00,None,285.91,75,Rain,1596,2015,10,2,22,night
2015-10-08 12:00:00,None,290.08,75,Clouds,4958,2015,10,3,12,morning
2015-10-08 16:00:00,None,285.85,90,Rain,6312,2015,10,3,16,afternoon
2015-10-08 17:00:00,None,285.59,90,Mist,6032,2015,10,3,17,afternoon
2015-10-08 18:00:00,None,285.24,90,Rain,4539,2015,10,3,18,afternoon
2015-10-08 18:00:00,None,285.24,90,Drizzle,4539,2015,10,3,18,afternoon
2015-10-08 19:00:00,None,285.02,90,Rain,3615,2015,10,3,19,night
2015-10-08 21:00:00,None,284.35,90,Clouds,2717,2015,10,3,21,night
2015-10-09 02:00:00,None,282.82,75,Clouds,331,2015,10,4,2,dawn
2015-10-09 09:00:00,None,282.33,90,Clouds,4956,2015,10,4,9,morning
2015-10-10 03:00:00,None,279.84,1,Clear,268,2015,10,5,3,dawn
2015-10-10 14:00:00,None,295.24,1,Clear,2887,2015,10,5,14,afternoon
2015-10-10 21:00:00,None,292.36,1,Clear,2675,2015,10,5,21,night
2015-10-11 21:00:00,None,295.74,1,Clear,2175,2015,10,6,21,night
2015-10-12 12:00:00,None,285.47,90,Haze,4481,2015,10,0,12,morning
2015-10-12 14:00:00,None,283.63,90,Drizzle,4941,2015,10,0,14,afternoon
2015-10-12 21:00:00,None,281.9,90,Clouds,2125,2015,10,0,21,night
2015-11-17 20:00:00,None,285.15,90,Drizzle,2578,2015,11,1,20,night
2015-11-18 06:00:00,None,286.76,90,Mist,5773,2015,11,2,6,morning
2015-11-18 16:00:00,None,281.22,90,Drizzle,6341,2015,11,2,16,afternoon
2015-11-19 00:00:00,None,276.49,90,Drizzle,538,2015,11,3,0,night
2015-11-19 00:00:00,None,276.49,90,Mist,538,2015,11,3,0,night
2015-11-19 20:00:00,None,273.44,1,Clear,2930,2015,11,3,20,night
2015-11-19 22:00:00,None,273.38,1,Clear,2023,2015,11,3,22,night
2015-11-20 07:00:00,None,269.15,1,Clear,6574,2015,11,4,7,morning
2015-11-20 11:00:00,None,270.79,1,Clear,5060,2015,11,4,11,morning
2015-11-21 06:00:00,None,265.22,90,Clouds,1377,2015,11,5,6,morning
2015-11-21 20:00:00,None,267.29,90,Clouds,2766,2015,11,5,20,night
2015-11-22 01:00:00,None,266.43,40,Clouds,791,2015,11,6,1,dawn
2015-11-23 13:00:00,None,280.08,40,Clouds,4768,2015,11,0,13,afternoon
2015-11-23 23:00:00,None,271.55,1,Clear,1000,2015,11,0,23,night
2015-11-24 05:00:00,None,271.86,90,Clouds,2711,2015,11,1,5,dawn
2015-11-24 18:00:00,None,277.49,1,Clear,4461,2015,11,1,18,afternoon
2015-11-25 06:00:00,None,277.01,90,Clouds,5431,2015,11,2,6,morning
2015-11-26 00:00:00,holiday,277.22,90,Mist,833,2015,11,3,0,night
2015-11-27 03:00:00,None,268.44,90,Clouds,287,2015,11,4,3,dawn
2015-11-28 02:00:00,None,262.54,1,Clear,496,2015,11,5,2,dawn
2015-11-28 04:00:00,None,262.62,1,Clear,303,2015,11,5,4,dawn
2015-11-28 08:00:00,None,261.95,1,Mist,2107,2015,11,5,8,morning
2015-11-28 13:00:00,None,272.5,1,Clear,5002,2015,11,5,13,afternoon
2015-11-29 13:00:00,None,273.88,90,Clouds,4187,2015,11,6,13,afternoon
2015-11-29 20:00:00,None,273.36,90,Clouds,2736,2015,11,6,20,night
2015-11-30 06:00:00,None,272.44,90,Fog,3494,2015,11,0,6,morning
2015-11-30 10:00:00,None,272.65,90,Mist,3930,2015,11,0,10,morning
2015-11-30 16:00:00,None,274.58,90,Snow,5147,2015,11,0,16,afternoon
2015-11-30 22:00:00,None,273.94,90,Mist,1123,2015,11,0,22,night
2015-12-01 04:00:00,None,274.08,90,Mist,990,2015,12,1,4,dawn
2015-12-01 06:00:00,None,274.08,90,Snow,5418,2015,12,1,6,morning
2015-12-01 10:00:00,None,274.08,90,Mist,4043,2015,12,1,10,morning
2015-12-02 02:00:00,None,271.22,90,Mist,285,2015,12,2,2,dawn
2015-12-02 02:00:00,None,271.22,90,Snow,285,2015,12,2,2,dawn
2015-12-03 05:00:00,None,269.22,75,Mist,2839,2015,12,3,5,dawn
2015-12-03 13:00:00,None,273.15,1,Clear,4953,2015,12,3,13,afternoon
2015-12-04 02:00:00,None,268.44,1,Clear,302,2015,12,4,2,dawn
2015-12-04 04:00:00,None,268.36,1,Mist,825,2015,12,4,4,dawn
2015-12-05 00:00:00,None,276.72,1,Clear,1151,2015,12,5,0,night
2015-12-05 02:00:00,None,276.61,1,Clear,535,2015,12,5,2,dawn
2015-12-05 14:00:00,None,279.62,1,Clear,5235,2015,12,5,14,afternoon
2015-12-06 07:00:00,None,276.02,90,Mist,1283,2015,12,6,7,morning
2015-12-06 13:00:00,None,275.58,90,Mist,4171,2015,12,6,13,afternoon
2015-12-06 17:00:00,None,274.89,90,Fog,4001,2015,12,6,17,afternoon
2015-12-06 19:00:00,None,274.22,90,Fog,2587,2015,12,6,19,night
2015-12-07 01:00:00,None,272.58,90,Mist,318,2015,12,0,1,dawn
